x-axis,2
second,Volt
-442.0000E-03,+48.8847E-03
-441.5000E-03,+35.0405E-03
-441.0000E-03,+53.1108E-03
-440.5000E-03,+42.0354E-03
-440.0000E-03,+39.5581E-03
-439.5000E-03,+44.2214E-03
-439.0000E-03,+51.5078E-03
-438.5000E-03,+39.8495E-03
-438.0000E-03,+49.6133E-03
-437.5000E-03,+43.7842E-03
-437.0000E-03,+42.1812E-03
-436.5000E-03,+41.7440E-03
-436.0000E-03,+40.8696E-03
-435.5000E-03,+34.8947E-03
-435.0000E-03,+44.2214E-03
-434.5000E-03,+48.5932E-03
-434.0000E-03,+48.8847E-03
-433.5000E-03,+49.0304E-03
-433.0000E-03,+39.5581E-03
-432.5000E-03,+37.6636E-03
-432.0000E-03,+44.2214E-03
-431.5000E-03,+34.7490E-03
-431.0000E-03,+44.2214E-03
-430.5000E-03,+39.8495E-03
-430.0000E-03,+33.5832E-03
-429.5000E-03,+48.5932E-03
-429.0000E-03,+54.5681E-03
-428.5000E-03,+45.8244E-03
-428.0000E-03,+29.5028E-03
-427.5000E-03,+25.8596E-03
-427.0000E-03,+37.9550E-03
-426.5000E-03,+42.0354E-03
-426.0000E-03,+50.1962E-03
-425.5000E-03,+49.0304E-03
-425.0000E-03,+36.9349E-03
-424.5000E-03,+39.8495E-03
-424.0000E-03,+42.1812E-03
-423.5000E-03,+49.0304E-03
-423.0000E-03,+31.2515E-03
-422.5000E-03,+48.8847E-03
-422.0000E-03,+40.8696E-03
-421.5000E-03,+34.8947E-03
-421.0000E-03,+41.5983E-03
-420.5000E-03,+42.3269E-03
-420.0000E-03,+52.9651E-03
-419.5000E-03,+44.2214E-03
-419.0000E-03,+39.5581E-03
-418.5000E-03,+43.9299E-03
-418.0000E-03,+48.1560E-03
-417.5000E-03,+39.4123E-03
-417.0000E-03,+45.8244E-03
-416.5000E-03,+39.2666E-03
-416.0000E-03,+47.5731E-03
-415.5000E-03,+48.7390E-03
-415.0000E-03,+54.1309E-03
-414.5000E-03,+37.3721E-03
-414.0000E-03,+36.2063E-03
-413.5000E-03,+35.1862E-03
-413.0000E-03,+32.2716E-03
-412.5000E-03,+41.7440E-03
-412.0000E-03,+46.1158E-03
-411.5000E-03,+53.1108E-03
-411.0000E-03,+44.2214E-03
-410.5000E-03,+42.0354E-03
-410.0000E-03,+36.2063E-03
-409.5000E-03,+39.5581E-03
-409.0000E-03,+34.8947E-03
-408.5000E-03,+32.7088E-03
-408.0000E-03,+37.5179E-03
-407.5000E-03,+39.7038E-03
-407.0000E-03,+42.1812E-03
-406.5000E-03,+42.3269E-03
-406.0000E-03,+41.5983E-03
-405.5000E-03,+48.8847E-03
-405.0000E-03,+47.8646E-03
-404.5000E-03,+44.2214E-03
-404.0000E-03,+37.5179E-03
-403.5000E-03,+39.7038E-03
-403.0000E-03,+42.1812E-03
-402.5000E-03,+39.5581E-03
-402.0000E-03,+50.9249E-03
-401.5000E-03,+48.5932E-03
-401.0000E-03,+41.5983E-03
-400.5000E-03,+35.1862E-03
-400.0000E-03,+49.6133E-03
-399.5000E-03,+39.7038E-03
-399.0000E-03,+52.5279E-03
-398.5000E-03,+37.3721E-03
-398.0000E-03,+40.8696E-03
-397.5000E-03,+39.8495E-03
-397.0000E-03,+31.2515E-03
-396.5000E-03,+37.3721E-03
-396.0000E-03,+42.9098E-03
-395.5000E-03,+62.2917E-03
-395.0000E-03,+44.2214E-03
-394.5000E-03,+39.8495E-03
-394.0000E-03,+52.2364E-03
-393.5000E-03,+39.7038E-03
-393.0000E-03,+42.1812E-03
-392.5000E-03,+42.0354E-03
-392.0000E-03,+42.9098E-03
-391.5000E-03,+48.3018E-03
-391.0000E-03,+36.9349E-03
-390.5000E-03,+48.8847E-03
-390.0000E-03,+42.9098E-03
-389.5000E-03,+52.9651E-03
-389.0000E-03,+35.9148E-03
-388.5000E-03,+44.2214E-03
-388.0000E-03,+43.6385E-03
-387.5000E-03,+58.0656E-03
-387.0000E-03,+37.9550E-03
-386.5000E-03,+51.6535E-03
-386.0000E-03,+48.8847E-03
-385.5000E-03,+43.7842E-03
-385.0000E-03,+44.2214E-03
-384.5000E-03,+37.6636E-03
-384.0000E-03,+52.2364E-03
-383.5000E-03,+44.2214E-03
-383.0000E-03,+39.5581E-03
-382.5000E-03,+44.5128E-03
-382.0000E-03,+47.5731E-03
-381.5000E-03,+39.5581E-03
-381.0000E-03,+54.1309E-03
-380.5000E-03,+36.7892E-03
-380.0000E-03,+42.9098E-03
-379.5000E-03,+48.4475E-03
-379.0000E-03,+34.3118E-03
-378.5000E-03,+32.4174E-03
-378.0000E-03,+36.2063E-03
-377.5000E-03,+39.7038E-03
-377.0000E-03,+44.2214E-03
-376.5000E-03,+44.2214E-03
-376.0000E-03,+28.9199E-03
-375.5000E-03,+48.5932E-03
-375.0000E-03,+39.5581E-03
-374.5000E-03,+51.3621E-03
